INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
230161942,06/25/2021,00:56:00,BRONX,43,0,,false,,,,18-24,M,BLACK,1027330,241793,40.83024455100008,-73.84433126199998,POINT (-73.84433126199998 40.83024455100008)
227344198,04/23/2021,13:25:00,BROOKLYN,67,0,,false,,,,18-24,M,BLACK,1004796,180307,40.66156215000007,-73.92594595499997,POINT (-73.92594595499997 40.66156215000007)
229034592,06/02/2021,14:30:00,BRONX,48,0,,false,,,,25-44,M,WHITE HISPANIC,1014004,247798,40.84678146700002,-73.89245825499995,POINT (-73.89245825499995 40.84678146700002)
225909570,03/19/2021,16:05:00,BRONX,44,0,,false,,,,25-44,M,BLACK HISPANIC,1009025,245868,40.841499559000056,-73.91046152599995,POINT (-73.91046152599995 40.841499559000056)
229498263,06/13/2021,07:00:00,BRONX,48,0,,false,,,,25-44,M,BLACK,1016260,246080,40.842058175000034,-73.88431235199994,POINT (-73.88431235199994 40.842058175000034)
228679851,05/25/2021,21:16:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1022159,239380,40.823645269000046,-73.86303034599996,POINT (-73.86303034599996 40.823645269000046)
233172873,09/03/2021,19:08:00,BRONX,43,0,,true,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1024458,243524,40.83500918400005,-73.85469888099993,POINT (-73.85469888099993 40.83500918400005)
229496692,06/13/2021,02:55:00,MANHATTAN,28,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,BLACK,998362,231048,40.800846321000044,-73.94903008499993,POINT (-73.94903008499993 40.800846321000044)
233762539,09/18/2021,19:41:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,WHITE HISPANIC,998288,227463,40.79100658600004,-73.94930485999998,POINT (-73.94930485999998 40.79100658600004)
231635823,07/30/2021,16:30:00,QUEENS,113,0,,false,,,,18-24,M,BLACK,1049191,195275,40.70243145800004,-73.76578597799994,POINT (-73.76578597799994 40.70243145800004)
238254441,12/23/2021,23:23:00,BRONX,45,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1032930,239207,40.82311764100007,-73.82411439699997,POINT (-73.82411439699997 40.82311764100007)
228258485,05/15/2021,21:43:00,BRONX,52,0,,false,,,,<18,M,WHITE HISPANIC,1016925,256253,40.86997756500005,-73.88185935599995,POINT (-73.88185935599995 40.86997756500005)
228559113,05/22/2021,23:48:00,BRONX,42,0,,false,,,,18-24,M,BLACK HISPANIC,1010769,244832,40.83865097600005,-73.90416259399994,POINT (-73.90416259399994 40.83865097600005)
223505522,01/24/2021,08:20:00,BRONX,40,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1007112,234639,40.81068431800003,-73.91741360199995,POINT (-73.91741360199995 40.81068431800003)
232444798,08/18/2021,22:55:00,BRONX,40,0,,true,<18,M,BLACK,18-24,M,BLACK,1009546,235539,40.81314793300004,-73.908617511,POINT (-73.908617511 40.81314793300004)
227431725,04/27/2021,18:15:00,BRONX,47,0,,true,25-44,M,BLACK,25-44,M,BLACK,1021249,260648,40.88202340700008,-73.86620093899995,POINT (-73.86620093899995 40.88202340700008)
225620486,03/13/2021,10:15:00,BROOKLYN,69,0,,false,25-44,M,BLACK,<18,M,BLACK,1007751,172325,40.639645950000045,-73.91532284299996,POINT (-73.91532284299996 40.639645950000045)
235590827,10/27/2021,08:40:00,BROOKLYN,71,0,,false,25-44,M,BLACK,25-44,M,BLACK,996482,182781,40.668368119000036,-73.95590823299993,POINT (-73.95590823299993 40.668368119000036)
224079498,02/06/2021,21:14:00,BRONX,42,0,,true,25-44,F,WHITE HISPANIC,25-44,M,BLACK,1009784,239429,40.82382420000005,-73.90774291599996,POINT (-73.90774291599996 40.82382420000005)
224747406,02/23/2021,22:33:00,BRONX,52,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1015139,257171,40.87250362300006,-73.88831270899993,POINT (-73.88831270899993 40.87250362300006)
229188686,06/06/2021,02:00:00,BRONX,46,0,MULTI DWELL - APT BUILD,true,18-24,M,BLACK,25-44,M,BLACK,1013266,253128,40.86141317800008,-73.89510261899994,POINT (-73.89510261899994 40.86141317800008)
232733683,08/25/2021,23:30:00,BROOKLYN,67,0,,false,,,,25-44,F,BLACK,997321,177773,40.65462106600006,-73.95289356199999,POINT (-73.95289356199999 40.65462106600006)
229943474,06/22/2021,16:11:00,STATEN ISLAND,120,0,,false,25-44,M,WHITE,25-44,M,WHITE HISPANIC,965963,159865,40.60545815100004,-74.06585925399997,POINT (-74.06585925399997 40.60545815100004)
227496845,04/28/2021,15:40:00,QUEENS,109,0,,false,,,,18-24,M,BLACK,1041454,216742,40.761406349000026,-73.79350753799997,POINT (-73.79350753799997 40.761406349000026)
222848394,01/08/2021,05:50:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,998481,225704,40.78617829400008,-73.94861158899994,POINT (-73.94861158899994 40.78617829400008)
233030792,09/01/2021,03:14:00,BRONX,47,0,,true,,,,25-44,M,BLACK,1027861,264197,40.89173408700003,-73.84226671699997,POINT (-73.84226671699997 40.89173408700003)
225295736,03/07/2021,06:15:00,BROOKLYN,75,0,,false,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,1020492,187865,40.68225681500007,-73.86933111399996,POINT (-73.86933111399996 40.68225681500007)
230713946,07/09/2021,07:00:00,BROOKLYN,75,0,,false,18-24,M,BLACK,18-24,F,BLACK,1017277,184414,40.672797186000025,-73.88093967499998,POINT (-73.88093967499998 40.672797186000025)
226323779,03/30/2021,16:20:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,1009548,187629,40.68164709200005,-73.90879049699998,POINT (-73.90879049699998 40.68164709200005)
233173935,09/05/2021,15:10:00,BRONX,47,0,GROCERY/BODEGA,true,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1024708,266922,40.89922835500005,-73.85365417799993,POINT (-73.85365417799993 40.89922835500005)
229494939,06/12/2021,16:25:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,1000919,176238,40.65040178300006,-73.939930168,POINT (-73.939930168 40.65040178300006)
237218215,12/01/2021,10:10:00,MANHATTAN,32,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,WHITE HISPANIC,1001893,241909,40.83065037800003,-73.93624786199997,POINT (-73.93624786199997 40.83065037800003)
229034593,06/02/2021,17:08:00,QUEENS,110,0,,true,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1024930,208886,40.73993510900005,-73.853202948,POINT (-73.853202948 40.73993510900005)
228566033,05/23/2021,03:50:00,BRONX,41,0,,false,,,,18-24,M,WHITE HISPANIC,1014021,236838,40.81669937700008,-73.89244544699994,POINT (-73.89244544699994 40.81669937700008)
233210855,09/07/2021,00:30:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1006482,189763,40.687512664000046,-73.91983779199995,POINT (-73.91983779199995 40.687512664000046)
223198985,01/16/2021,12:39:00,MANHATTAN,32,0,MULTI DWELL - APT BUILD,true,18-24,M,BLACK,25-44,M,BLACK,1000828,240293,40.826216983000045,-73.94010026799998,POINT (-73.94010026799998 40.826216983000045)
227950646,05/06/2021,15:07:00,BRONX,49,0,,true,25-44,M,BLACK,18-24,M,BLACK,1021136,251009,40.85556779000007,-73.86666264199994,POINT (-73.86666264199994 40.85556779000007)
222932692,01/11/2021,23:49:00,BRONX,47,0,MULTI DWELL - APT BUILD,true,<18,M,BLACK,<18,M,BLACK,1020808,262493,40.88708918800006,-73.86778566699996,POINT (-73.86778566699996 40.88708918800006)
230448651,07/04/2021,22:08:00,BRONX,50,0,,false,,,,<18,M,BLACK HISPANIC,1012377,263348,40.88946679100008,-73.89827362899997,POINT (-73.89827362899997 40.88946679100008)
227647471,05/02/2021,06:00:00,BROOKLYN,67,0,,false,,,,18-24,M,BLACK,999446,171582,40.63762471600006,-73.94524900899995,POINT (-73.94524900899995 40.63762471600006)
231810231,08/04/2021,21:41:00,BROOKLYN,77,0,,true,25-44,F,BLACK,25-44,F,BLACK,996304,185058,40.674618219000074,-73.95654580499998,POINT (-73.95654580499998 40.674618219000074)
225934384,03/15/2021,18:20:00,BRONX,46,0,,false,<18,M,WHITE HISPANIC,18-24,M,BLACK,1005992,249443,40.85131986700002,-73.92141156699995,POINT (-73.92141156699995 40.85131986700002)
238344523,12/27/2021,20:04:00,QUEENS,115,0,,false,,,,18-24,M,WHITE HISPANIC,1019521,212908,40.75099770800006,-73.87270083099996,POINT (-73.87270083099996 40.75099770800006)
228162571,05/13/2021,09:01:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1009821,236559,40.81594675500003,-73.90762016499998,POINT (-73.90762016499998 40.81594675500003)
227647476,05/02/2021,18:18:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK,999876,225984,40.78694446300005,-73.94357342599994,POINT (-73.94357342599994 40.78694446300005)
232504313,08/20/2021,01:15:00,BRONX,44,0,,false,25-44,M,BLACK,25-44,M,BLACK,1005101,240943,40.82799199500005,-73.92465865099996,POINT (-73.92465865099996 40.82799199500005)
238042759,12/17/2021,01:15:00,QUEENS,103,0,,false,,,,18-24,M,BLACK,1052280,198319,40.71076328000004,-73.75461452999998,POINT (-73.75461452999998 40.71076328000004)
227221494,04/21/2021,17:14:00,QUEENS,105,0,,false,,,,18-24,M,BLACK,1054111,196968,40.707040852000034,-73.74802409299997,POINT (-73.74802409299997 40.707040852000034)
236945922,11/25/2021,23:50:00,BRONX,41,0,,false,,,,18-24,M,WHITE HISPANIC,1014572,240324,40.826265582000076,-73.890439057,POINT (-73.890439057 40.826265582000076)
230247121,06/30/2021,02:08:00,BRONX,40,0,,false,<18,M,BLACK,18-24,M,BLACK HISPANIC,1009464,238412,40.821033743000044,-73.90890294899998,POINT (-73.90890294899998 40.821033743000044)
230889070,07/15/2021,22:42:00,BROOKLYN,63,0,RESTAURANT/DINER,false,,,,18-24,M,BLACK,1007198,165262,40.620260961000035,-73.91733941999998,POINT (-73.91733941999998 40.620260961000035)
229943472,06/22/2021,20:17:00,BROOKLYN,94,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,45-64,M,WHITE HISPANIC,1001768,200786,40.71777879600006,-73.93680674999997,POINT (-73.93680674999997 40.71777879600006)
235033374,10/15/2021,20:30:00,MANHATTAN,7,0,,true,,,,18-24,M,WHITE HISPANIC,987969,200865,40.71801219200007,-73.98658542399994,POINT (-73.98658542399994 40.71801219200007)
226542152,04/05/2021,22:10:00,BRONX,44,2,MULTI DWELL - PUBLIC HOUS,true,,,,45-64,M,BLACK,1004214,244406,40.83749898100007,-73.92785341999998,POINT (-73.92785341999998 40.83749898100007)
225297069,03/07/2021,21:17:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,25-44,M,WHITE,995792,178767,40.65735150300002,-73.95840237599998,POINT (-73.95840237599998 40.65735150300002)
230741371,07/11/2021,15:01:00,BROOKLYN,73,0,,false,,,,<18,M,BLACK,1007838,183043,40.669064280000036,-73.91497187999995,POINT (-73.91497187999995 40.669064280000036)
226233404,03/27/2021,03:49:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,18-24,M,BLACK,1012960,182222,40.66679569100006,-73.89651170599996,POINT (-73.89651170599996 40.66679569100006)
235742975,10/31/2021,04:20:00,QUEENS,105,0,,false,,,,25-44,M,BLACK,1058977,192998,40.696104424000055,-73.73051737399999,POINT (-73.73051737399999 40.696104424000055)
234433694,10/03/2021,04:01:00,QUEENS,114,0,,false,25-44,M,ASIAN / PACIFIC ISLANDER,18-24,M,BLACK,1007977,217884,40.76469406300004,-73.91434801399998,POINT (-73.91434801399998 40.76469406300004)
233468972,09/13/2021,00:35:00,MANHATTAN,32,0,,true,18-24,M,BLACK,18-24,M,BLACK,1001369,236689,40.81632399000005,-73.93815467099995,POINT (-73.93815467099995 40.81632399000005)
228482606,05/20/2021,23:22:00,BROOKLYN,75,0,,false,25-44,M,BLACK,25-44,M,BLACK,1013046,183111,40.66923551700007,-73.89619790799998,POINT (-73.89619790799998 40.66923551700007)
233307766,09/08/2021,13:59:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,45-64,M,BLACK,1010710,243025,40.833691463000044,-73.904382947,POINT (-73.904382947 40.833691463000044)
224370779,02/14/2021,17:30:00,BROOKLYN,84,0,,false,,,,25-44,M,BLACK,987649,191484,40.692263680000046,-73.98774453499993,POINT (-73.98774453499993 40.692263680000046)
229162470,06/04/2021,21:25:00,QUEENS,105,0,,false,,,,18-24,M,BLACK,1056345,198394,40.71093694700004,-73.73995119299997,POINT (-73.73995119299997 40.71093694700004)
233172614,09/05/2021,16:40:00,BRONX,48,0,,false,,,,25-44,M,BLACK,1015964,246847,40.84416443200007,-73.88537851399997,POINT (-73.88537851399997 40.84416443200007)
237290043,12/03/2021,02:25:00,BROOKLYN,60,0,PVT HOUSE,true,,,,45-64,M,WHITE HISPANIC,994256,150750,40.580452527000034,-73.96397986499993,POINT (-73.96397986499993 40.580452527000034)
234101078,09/26/2021,22:31:00,BRONX,44,0,,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1006176,243360,40.83462336000007,-73.92076635799998,POINT (-73.92076635799998 40.83462336000007)
238147754,12/21/2021,19:55:00,BROOKLYN,68,0,,false,,,,25-44,M,BLACK,977453,170950,40.635900435000046,-74.02449095499998,POINT (-74.02449095499998 40.635900435000046)
231698073,08/02/2021,18:34:00,BRONX,48,0,,false,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1017831,246383,40.84288398600006,-73.87863300399994,POINT (-73.87863300399994 40.84288398600006)
231866068,08/05/2021,08:57:00,QUEENS,103,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1037949,195015,40.70179318200008,-73.80633317499998,POINT (-73.80633317499998 40.70179318200008)
229347036,06/10/2021,00:22:00,MANHATTAN,10,0,,true,25-44,M,BLACK,25-44,M,BLACK,983423,209491,40.741689200000046,-74.00298585099996,POINT (-74.00298585099996 40.741689200000046)
230805645,07/13/2021,23:40:00,BROOKLYN,70,0,,false,25-44,M,BLACK,25-44,M,BLACK,995904,177893,40.65495241700007,-73.95800022199995,POINT (-73.95800022199995 40.65495241700007)
227089382,04/16/2021,10:45:00,QUEENS,103,0,,false,,,,45-64,M,BLACK,1042835,194388,40.70004122000006,-73.78871707799993,POINT (-73.78871707799993 40.70004122000006)
223505520,01/22/2021,17:00:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1026382,237309,40.81794183300008,-73.84778502199998,POINT (-73.84778502199998 40.81794183300008)
231965177,08/07/2021,02:44:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,true,,,,18-24,F,WHITE HISPANIC,1006042,182535,40.66767453600005,-73.92144770399995,POINT (-73.92144770399995 40.66767453600005)
228252163,05/14/2021,18:03:00,BROOKLYN,81,0,,true,25-44,M,BLACK,25-44,M,BLACK,1001384,188443,40.683900903000044,-73.93822339799993,POINT (-73.93822339799993 40.683900903000044)
236234762,11/13/2021,02:19:00,QUEENS,111,0,,false,,,,25-44,M,ASIAN / PACIFIC ISLANDER,1042716,215456,40.75786836200007,-73.78896319699999,POINT (-73.78896319699999 40.75786836200007)
234396485,10/01/2021,15:02:00,BROOKLYN,84,0,,false,,,,<18,F,BLACK,987679,188770,40.68481436100007,-73.98763773499996,POINT (-73.98763773499996 40.68481436100007)
236362255,11/16/2021,08:33:00,MANHATTAN,28,0,,false,18-24,M,BLACK,18-24,M,BLACK,997967,234809,40.811169851000045,-73.95044910699994,POINT (-73.95044910699994 40.811169851000045)
224949528,02/26/2021,17:45:00,BROOKLYN,63,0,,true,<18,M,BLACK,18-24,M,BLACK,1004082,163889,40.616499885000046,-73.92856773099999,POINT (-73.92856773099999 40.616499885000046)
233149851,09/04/2021,20:18:00,MANHATTAN,32,0,,false,18-24,M,BLACK,<18,M,BLACK,998593,235938,40.814267648000055,-73.94818528599995,POINT (-73.94818528599995 40.814267648000055)
223786434,01/31/2021,07:30:00,MANHATTAN,34,0,,false,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1005965,256062,40.86948709400008,-73.92148771999997,POINT (-73.92148771999997 40.86948709400008)
228865040,05/28/2021,20:21:00,BRONX,46,0,,false,,,,25-44,M,BLACK,1010456,251901,40.85805422100003,-73.90526613799993,POINT (-73.90526613799993 40.85805422100003)
226654026,04/07/2021,02:07:00,MANHATTAN,14,0,,false,18-24,M,BLACK,25-44,M,WHITE,986568,214237,40.75471551300007,-73.99163482499995,POINT (-73.99163482499995 40.75471551300007)
234433693,10/03/2021,00:30:00,BRONX,52,0,,false,,,,25-44,M,BLACK,1018164,257403,40.87312928700004,-73.87737372299993,POINT (-73.87737372299993 40.87312928700004)
230310962,07/01/2021,21:10:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,1010862,178621,40.65691830000002,-73.904088485,POINT (-73.904088485 40.65691830000002)
227950661,05/09/2021,02:50:00,BRONX,41,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1014642,240068,40.82556269400004,-73.89018728699995,POINT (-73.89018728699995 40.82556269400004)
237712311,12/11/2021,16:03:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,BLACK,984325,147989,40.572879769000046,-73.99973146999997,POINT (-73.99973146999997 40.572879769000046)
229823900,06/18/2021,23:00:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,1006760,182355,40.667178679000074,-73.91886012899994,POINT (-73.91886012899994 40.667178679000074)
222932692,01/11/2021,23:49:00,BRONX,47,0,MULTI DWELL - APT BUILD,true,18-24,M,BLACK,18-24,M,BLACK HISPANIC,1020808,262493,40.88708918800006,-73.86778566699996,POINT (-73.86778566699996 40.88708918800006)
235259980,10/21/2021,00:11:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,1001402,176952,40.652360636000026,-73.93818773099997,POINT (-73.93818773099997 40.652360636000026)
233684860,09/16/2021,21:11:00,BRONX,47,0,,true,,,,25-44,M,BLACK,1021502,261806,40.88520068800005,-73.86527956999998,POINT (-73.86527956999998 40.88520068800005)
231351985,07/24/2021,03:54:00,BROOKLYN,77,0,,true,,,,25-44,M,BLACK,1000913,185404,40.67556043600007,-73.93992913899997,POINT (-73.93992913899997 40.67556043600007)
226495970,04/04/2021,02:50:00,BRONX,52,0,,false,,,,25-44,M,BLACK,1014140,254813,40.86603507500007,-73.89193541699996,POINT (-73.89193541699996 40.86603507500007)
233790860,09/18/2021,23:17:00,BRONX,44,0,,true,,,,18-24,M,BLACK HISPANIC,1010270,246284,40.84263777600006,-73.90596032999997,POINT (-73.90596032999997 40.84263777600006)
227344212,04/25/2021,17:32:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,M,BLACK,983439,185086,40.674703240000035,-74.00292516799993,POINT (-74.00292516799993 40.674703240000035)
237740432,12/12/2021,10:09:00,BROOKLYN,73,0,,true,,,,25-44,M,BLACK,1008858,186137,40.67755383600007,-73.91128371099995,POINT (-73.91128371099995 40.67755383600007)
223202282,01/16/2021,21:00:00,BROOKLYN,63,0,,false,,,,18-24,M,BLACK,1000833,167012,40.62507854500007,-73.940262766,POINT (-73.940262766 40.62507854500007)
234208836,09/28/2021,20:40:00,MANHATTAN,24,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,F,BLACK,991495,226842,40.78931028700004,-73.97383765099994,POINT (-73.97383765099994 40.78931028700004)
236458894,11/18/2021,20:05:00,BRONX,41,0,,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK,1012374,237684,40.81902680400003,-73.89839214199996,POINT (-73.89839214199996 40.81902680400003)
232924791,08/30/2021,20:20:00,BROOKLYN,75,0,,false,,,,18-24,M,BLACK,1014980,186801,40.67935723000005,-73.88920942899993,POINT (-73.88920942899993 40.67935723000005)
225168411,03/04/2021,11:40:00,BRONX,49,0,,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1021657,251013,40.85557657700008,-73.86477926499998,POINT (-73.86477926499998 40.85557657700008)
229848439,06/20/2021,23:14:00,QUEENS,101,0,,false,,,,45-64,M,BLACK,1053356,155686,40.59373711200004,-73.75117019699996,POINT (-73.75117019699996 40.59373711200004)
228798560,05/27/2021,22:50:00,QUEENS,103,0,,false,18-24,F,BLACK,25-44,M,BLACK,1037559,194576,40.70059059000005,-73.80774319999993,POINT (-73.80774319999993 40.70059059000005)
224952438,02/27/2021,04:10:00,STATEN ISLAND,120,0,,false,25-44,M,BLACK HISPANIC,25-44,F,WHITE HISPANIC,962970,168674,40.62963034200004,-74.07666584499998,POINT (-74.07666584499998 40.62963034200004)
223820796,02/01/2021,12:30:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,BLACK,1020637,237482,40.81844220100004,-73.86853985099998,POINT (-73.86853985099998 40.81844220100004)
231047707,07/16/2021,15:59:00,MANHATTAN,28,0,,true,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,997995,230064,40.79814608700008,-73.95035767199995,POINT (-73.95035767199995 40.79814608700008)
224870654,02/25/2021,12:33:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1029103,263547,40.889943820000035,-73.83777894499997,POINT (-73.83777894499997 40.889943820000035)
232888015,08/28/2021,19:54:00,BRONX,52,0,,true,,,,25-44,M,BLACK,1014295,253237,40.86170890900007,-73.89138208599996,POINT (-73.89138208599996 40.86170890900007)
231633081,07/30/2021,23:02:00,STATEN ISLAND,121,0,PVT HOUSE,false,25-44,M,BLACK,<18,M,BLACK,939707,167850,40.62728220800005,-74.16046872499999,POINT (-74.16046872499999 40.62728220800005)
233828558,09/20/2021,19:30:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,WHITE HISPANIC,1022040,240165,40.825800379000036,-73.86345588999995,POINT (-73.86345588999995 40.825800379000036)
233459107,09/11/2021,01:34:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,true,,,,45-64,M,BLACK,1001666,229217,40.79581483100003,-73.93710106499998,POINT (-73.93710106499998 40.79581483100003)
234101078,09/26/2021,22:31:00,BRONX,44,0,,false,25-44,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,1006176,243360,40.83462336000007,-73.92076635799998,POINT (-73.92076635799998 40.83462336000007)
226598087,04/06/2021,19:21:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,F,BLACK HISPANIC,1005141,187645,40.68170250500003,-73.92467970499997,POINT (-73.92467970499997 40.68170250500003)
228262995,05/15/2021,21:07:00,BRONX,44,0,,true,18-24,M,WHITE HISPANIC,<18,M,WHITE HISPANIC,1010688,245851,40.841448077000045,-73.90445130899997,POINT (-73.90445130899997 40.841448077000045)
227647464,04/30/2021,18:48:00,QUEENS,103,0,,false,,,,25-44,M,WHITE HISPANIC,1040694,196660,40.70629122600008,-73.79641943399997,POINT (-73.79641943399997 40.70629122600008)
232331294,08/16/2021,00:30:00,BROOKLYN,75,0,,false,,,,18-24,M,BLACK,1014905,185861,40.67677740400006,-73.88948410399996,POINT (-73.88948410399996 40.67677740400006)
225485721,03/11/2021,21:45:00,MANHATTAN,32,0,,true,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1001137,236815,40.81667027000003,-73.93899251299997,POINT (-73.93899251299997 40.81667027000003)
229507932,06/13/2021,23:15:00,MANHATTAN,33,0,,false,,,,25-44,M,WHITE HISPANIC,1002054,246849,40.844208922000064,-73.93565296999998,POINT (-73.93565296999998 40.844208922000064)
231637053,07/31/2021,22:36:00,QUEENS,115,0,,false,,,,18-24,F,WHITE HISPANIC,1020765,213373,40.75226896500004,-73.86820844899995,POINT (-73.86820844899995 40.75226896500004)
236403182,11/17/2021,17:06:00,BRONX,47,0,,false,,,,<18,M,WHITE HISPANIC,1022178,256770,40.87137556200002,-73.86286333099997,POINT (-73.86286333099997 40.87137556200002)
230162219,06/25/2021,23:10:00,BRONX,52,0,,false,,,,25-44,M,BLACK HISPANIC,1013115,255492,40.867902134000076,-73.89563833299998,POINT (-73.89563833299998 40.867902134000076)
228049421,05/11/2021,01:25:00,BRONX,44,0,,false,,,,25-44,M,BLACK HISPANIC,1006823,243052,40.83377635900007,-73.91842929899997,POINT (-73.91842929899997 40.83377635900007)
237712308,12/10/2021,23:30:00,BROOKLYN,83,0,,false,,,,25-44,M,WHITE HISPANIC,1005987,195005,40.70190196600004,-73.92160573599993,POINT (-73.92160573599993 40.70190196600004)
229643172,06/16/2021,23:22:00,BRONX,52,0,,true,18-24,M,WHITE HISPANIC,25-44,F,BLACK,1014313,254123,40.864140648000046,-73.89131303799998,POINT (-73.89131303799998 40.864140648000046)
230741753,07/11/2021,06:19:00,BRONX,44,0,,false,,,,25-44,M,BLACK HISPANIC,1010929,246421,40.84301183400004,-73.90357803799998,POINT (-73.90357803799998 40.84301183400004)
228369051,05/18/2021,18:25:00,BRONX,42,0,,false,,,,25-44,M,BLACK,1009613,241202,40.82869107100004,-73.90835406399998,POINT (-73.90835406399998 40.82869107100004)
227344203,04/23/2021,21:35:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,25-44,M,BLACK,996262,181980,40.66616985400003,-73.95670270399995,POINT (-73.95670270399995 40.66616985400003)
228917763,05/31/2021,22:29:00,MANHATTAN,25,0,,false,25-44,M,BLACK,25-44,M,BLACK,1001312,231864,40.80308081300007,-73.93837286099993,POINT (-73.93837286099993 40.80308081300007)
235208443,10/19/2021,16:05:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1003812,183893,40.67140715000005,-73.92948225299993,POINT (-73.92948225299993 40.67140715000005)
231965177,08/07/2021,02:44:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,F,WHITE HISPANIC,1006042,182535,40.66767453600005,-73.92144770399995,POINT (-73.92144770399995 40.66767453600005)
227987579,05/10/2021,07:53:00,BROOKLYN,79,0,,false,25-44,M,BLACK,25-44,M,BLACK,999792,188337,40.683612895000074,-73.94396372699998,POINT (-73.94396372699998 40.683612895000074)
224465137,02/16/2021,20:48:00,BRONX,44,0,DEPT STORE,false,45-64,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,1007961,246839,40.84416759000004,-73.91430351799994,POINT (-73.91430351799994 40.84416759000004)
225923348,03/21/2021,20:01:00,BRONX,42,0,,false,<18,M,BLACK,25-44,M,BLACK,1012293,245330,40.84001313300007,-73.89865282699996,POINT (-73.89865282699996 40.84001313300007)
225295736,03/07/2021,06:15:00,BROOKLYN,75,0,,true,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1020492,187865,40.68225681500007,-73.86933111399996,POINT (-73.86933111399996 40.68225681500007)
